[12:41:55.998] Namespace(root_path='../data/ACDC', volume_path='../data/ACDC/test', n_skip=1, z_spacing=10, dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, output_dir='./model_out_acdc', max_iterations=30000, max_epochs=150, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[12:41:56.005] 55 iterations per epoch. 8250 max iterations 
[12:42:00.184] iteration 1 : loss : 1.250152, lr_: 0.000100
[13:07:21.561] iteration 4106 : loss : 0.022503, lr_: 0.000054
[13:07:21.769] iteration 4107 : loss : 0.020913, lr_: 0.000054
[13:07:21.976] iteration 4108 : loss : 0.021298, lr_: 0.000054
[13:07:22.184] iteration 4109 : loss : 0.024480, lr_: 0.000054
[13:07:22.391] iteration 4110 : loss : 0.022388, lr_: 0.000054
[13:07:22.598] iteration 4111 : loss : 0.019249, lr_: 0.000054
[13:07:22.806] iteration 4112 : loss : 0.018935, lr_: 0.000054
[13:07:23.014] iteration 4113 : loss : 0.018480, lr_: 0.000054
[13:07:23.222] iteration 4114 : loss : 0.022943, lr_: 0.000054
[13:07:23.430] iteration 4115 : loss : 0.020466, lr_: 0.000054
[13:07:23.638] iteration 4116 : loss : 0.020333, lr_: 0.000054
[13:07:23.846] iteration 4117 : loss : 0.020535, lr_: 0.000054
[13:07:24.053] iteration 4118 : loss : 0.019977, lr_: 0.000054
[13:07:24.260] iteration 4119 : loss : 0.024319, lr_: 0.000054
[13:07:24.468] iteration 4120 : loss : 0.023382, lr_: 0.000054
[13:07:24.708] iteration 4121 : loss : 0.019343, lr_: 0.000054
[13:07:24.916] iteration 4122 : loss : 0.020347, lr_: 0.000054
[13:07:25.123] iteration 4123 : loss : 0.020974, lr_: 0.000054
[13:07:25.330] iteration 4124 : loss : 0.021731, lr_: 0.000054
[13:07:25.421] iteration 4125 : loss : 0.024008, lr_: 0.000054
[13:07:25.469] 
Validation ===>
[13:07:31.064] avg_dsc: 0.831684
[13:07:31.902] iteration 4126 : loss : 0.021229, lr_: 0.000054
[13:07:32.122] iteration 4127 : loss : 0.022835, lr_: 0.000054
[13:07:32.330] iteration 4128 : loss : 0.020578, lr_: 0.000054
[13:07:32.541] iteration 4129 : loss : 0.021081, lr_: 0.000054
[13:07:32.747] iteration 4130 : loss : 0.021630, lr_: 0.000054
[13:07:32.955] iteration 4131 : loss : 0.021910, lr_: 0.000054
[13:07:33.162] iteration 4132 : loss : 0.021795, lr_: 0.000054
[13:07:33.372] iteration 4133 : loss : 0.019645, lr_: 0.000054
[13:07:33.580] iteration 4134 : loss : 0.021562, lr_: 0.000053
[13:07:33.788] iteration 4135 : loss : 0.019424, lr_: 0.000053
[13:07:33.996] iteration 4136 : loss : 0.021472, lr_: 0.000053
[13:07:34.206] iteration 4137 : loss : 0.020025, lr_: 0.000053
[13:07:34.414] iteration 4138 : loss : 0.021294, lr_: 0.000053
[13:07:34.623] iteration 4139 : loss : 0.022630, lr_: 0.000053
[13:07:34.832] iteration 4140 : loss : 0.022484, lr_: 0.000053
[13:07:35.075] iteration 4141 : loss : 0.021007, lr_: 0.000053
[13:07:35.284] iteration 4142 : loss : 0.020626, lr_: 0.000053
[13:07:35.493] iteration 4143 : loss : 0.019907, lr_: 0.000053
[13:07:35.702] iteration 4144 : loss : 0.020488, lr_: 0.000053
[13:07:35.910] iteration 4145 : loss : 0.019993, lr_: 0.000053
[13:07:36.118] iteration 4146 : loss : 0.020299, lr_: 0.000053
[13:07:36.327] iteration 4147 : loss : 0.022182, lr_: 0.000053
[13:07:36.536] iteration 4148 : loss : 0.024564, lr_: 0.000053
[13:07:36.743] iteration 4149 : loss : 0.029950, lr_: 0.000053
[13:07:36.951] iteration 4150 : loss : 0.021820, lr_: 0.000053
[13:07:37.161] iteration 4151 : loss : 0.019343, lr_: 0.000053
[13:07:37.368] iteration 4152 : loss : 0.021793, lr_: 0.000053
[13:07:37.576] iteration 4153 : loss : 0.021853, lr_: 0.000053
[13:07:37.784] iteration 4154 : loss : 0.017678, lr_: 0.000053
[13:07:37.992] iteration 4155 : loss : 0.020789, lr_: 0.000053
[13:07:38.202] iteration 4156 : loss : 0.020595, lr_: 0.000053
[13:07:38.414] iteration 4157 : loss : 0.019019, lr_: 0.000053
[13:07:38.624] iteration 4158 : loss : 0.018680, lr_: 0.000053
[13:07:38.831] iteration 4159 : loss : 0.023769, lr_: 0.000053
[13:07:39.040] iteration 4160 : loss : 0.024245, lr_: 0.000053
[13:07:39.274] iteration 4161 : loss : 0.024080, lr_: 0.000053
[13:07:39.483] iteration 4162 : loss : 0.021014, lr_: 0.000053
[13:07:39.694] iteration 4163 : loss : 0.021309, lr_: 0.000053
[13:07:39.901] iteration 4164 : loss : 0.021174, lr_: 0.000053
[13:07:40.109] iteration 4165 : loss : 0.020794, lr_: 0.000053
[13:07:40.316] iteration 4166 : loss : 0.020851, lr_: 0.000053
[13:07:40.523] iteration 4167 : loss : 0.020172, lr_: 0.000053
[13:07:40.730] iteration 4168 : loss : 0.020310, lr_: 0.000053
[13:07:40.937] iteration 4169 : loss : 0.028969, lr_: 0.000053
[13:07:41.145] iteration 4170 : loss : 0.023799, lr_: 0.000053
[13:07:41.353] iteration 4171 : loss : 0.023862, lr_: 0.000053
[13:07:41.560] iteration 4172 : loss : 0.020652, lr_: 0.000053
[13:07:41.767] iteration 4173 : loss : 0.019605, lr_: 0.000053
[13:07:41.975] iteration 4174 : loss : 0.020181, lr_: 0.000053
[13:07:42.183] iteration 4175 : loss : 0.020139, lr_: 0.000053
[13:07:42.402] iteration 4176 : loss : 0.021570, lr_: 0.000053
[13:07:42.609] iteration 4177 : loss : 0.020986, lr_: 0.000053
[13:07:42.817] iteration 4178 : loss : 0.022218, lr_: 0.000053
[13:07:43.025] iteration 4179 : loss : 0.020216, lr_: 0.000053
[13:07:43.117] iteration 4180 : loss : 0.019533, lr_: 0.000053
[13:07:43.199] 
Validation ===>
[13:07:48.857] avg_dsc: 0.838561
[13:07:49.741] iteration 4181 : loss : 0.022044, lr_: 0.000053
[13:07:49.953] iteration 4182 : loss : 0.020470, lr_: 0.000053
[13:07:50.163] iteration 4183 : loss : 0.021319, lr_: 0.000053
[13:07:50.371] iteration 4184 : loss : 0.020549, lr_: 0.000053
[13:07:50.579] iteration 4185 : loss : 0.019402, lr_: 0.000053
[13:07:50.793] iteration 4186 : loss : 0.022114, lr_: 0.000053
[13:07:51.001] iteration 4187 : loss : 0.021663, lr_: 0.000053
[13:07:51.210] iteration 4188 : loss : 0.021864, lr_: 0.000053
[13:07:51.418] iteration 4189 : loss : 0.018897, lr_: 0.000053
[13:07:51.625] iteration 4190 : loss : 0.018717, lr_: 0.000053
[13:07:51.833] iteration 4191 : loss : 0.020476, lr_: 0.000053
[13:07:52.039] iteration 4192 : loss : 0.019197, lr_: 0.000053
[13:07:52.246] iteration 4193 : loss : 0.019449, lr_: 0.000053
[13:07:52.454] iteration 4194 : loss : 0.019997, lr_: 0.000053
[13:07:52.661] iteration 4195 : loss : 0.021496, lr_: 0.000053
[13:07:52.869] iteration 4196 : loss : 0.018620, lr_: 0.000053
[13:07:53.075] iteration 4197 : loss : 0.021222, lr_: 0.000053
[13:07:53.283] iteration 4198 : loss : 0.017354, lr_: 0.000053
[13:07:53.498] iteration 4199 : loss : 0.030295, lr_: 0.000053
[13:07:53.706] iteration 4200 : loss : 0.021328, lr_: 0.000053
[13:07:53.949] iteration 4201 : loss : 0.019438, lr_: 0.000053
[13:07:54.156] iteration 4202 : loss : 0.019251, lr_: 0.000053
[13:07:54.364] iteration 4203 : loss : 0.020538, lr_: 0.000053
[13:07:54.572] iteration 4204 : loss : 0.021365, lr_: 0.000053
[13:07:54.781] iteration 4205 : loss : 0.021262, lr_: 0.000053
[13:07:54.991] iteration 4206 : loss : 0.018077, lr_: 0.000053
[13:07:55.200] iteration 4207 : loss : 0.022465, lr_: 0.000053
[13:07:55.408] iteration 4208 : loss : 0.020394, lr_: 0.000053
[13:07:55.618] iteration 4209 : loss : 0.019853, lr_: 0.000053
[13:07:55.826] iteration 4210 : loss : 0.021638, lr_: 0.000053
[13:07:56.034] iteration 4211 : loss : 0.019376, lr_: 0.000053
[13:07:56.243] iteration 4212 : loss : 0.037480, lr_: 0.000053
[13:07:56.451] iteration 4213 : loss : 0.020406, lr_: 0.000053
[13:07:56.659] iteration 4214 : loss : 0.020123, lr_: 0.000053
[13:07:56.871] iteration 4215 : loss : 0.021801, lr_: 0.000053
[13:07:57.079] iteration 4216 : loss : 0.019823, lr_: 0.000053
[13:07:57.287] iteration 4217 : loss : 0.021253, lr_: 0.000053
[13:07:57.495] iteration 4218 : loss : 0.020797, lr_: 0.000053
[13:07:57.703] iteration 4219 : loss : 0.023135, lr_: 0.000053
[13:07:57.910] iteration 4220 : loss : 0.021577, lr_: 0.000052
[13:07:58.151] iteration 4221 : loss : 0.022668, lr_: 0.000052
[13:07:58.358] iteration 4222 : loss : 0.020620, lr_: 0.000052
[13:07:58.565] iteration 4223 : loss : 0.020521, lr_: 0.000052
[13:07:58.773] iteration 4224 : loss : 0.024430, lr_: 0.000052
[13:07:58.980] iteration 4225 : loss : 0.021705, lr_: 0.000052
[13:07:59.188] iteration 4226 : loss : 0.020351, lr_: 0.000052
[13:07:59.396] iteration 4227 : loss : 0.020087, lr_: 0.000052
[13:07:59.603] iteration 4228 : loss : 0.023484, lr_: 0.000052
[13:07:59.810] iteration 4229 : loss : 0.021564, lr_: 0.000052
[13:08:00.019] iteration 4230 : loss : 0.022124, lr_: 0.000052
[13:08:00.226] iteration 4231 : loss : 0.020281, lr_: 0.000052
[13:08:00.433] iteration 4232 : loss : 0.019649, lr_: 0.000052
[13:08:00.641] iteration 4233 : loss : 0.025471, lr_: 0.000052
[13:08:00.849] iteration 4234 : loss : 0.018694, lr_: 0.000052
[13:08:00.944] iteration 4235 : loss : 0.019797, lr_: 0.000052
[13:08:00.994] 
Validation ===>
[13:08:06.823] avg_dsc: 0.836971
[13:08:07.723] iteration 4236 : loss : 0.020693, lr_: 0.000052
[13:08:07.934] iteration 4237 : loss : 0.018700, lr_: 0.000052
[13:08:08.141] iteration 4238 : loss : 0.020906, lr_: 0.000052
[13:08:08.349] iteration 4239 : loss : 0.019146, lr_: 0.000052
[13:08:08.558] iteration 4240 : loss : 0.020856, lr_: 0.000052
[13:08:08.802] iteration 4241 : loss : 0.021596, lr_: 0.000052
[13:08:09.010] iteration 4242 : loss : 0.021703, lr_: 0.000052
[13:08:09.218] iteration 4243 : loss : 0.020988, lr_: 0.000052
[13:08:09.426] iteration 4244 : loss : 0.022241, lr_: 0.000052
[13:08:09.635] iteration 4245 : loss : 0.023350, lr_: 0.000052
[13:08:09.844] iteration 4246 : loss : 0.022898, lr_: 0.000052
[13:08:10.054] iteration 4247 : loss : 0.018980, lr_: 0.000052
[13:08:10.263] iteration 4248 : loss : 0.020810, lr_: 0.000052
[13:08:10.470] iteration 4249 : loss : 0.019731, lr_: 0.000052
[13:08:10.679] iteration 4250 : loss : 0.023421, lr_: 0.000052
[13:08:10.887] iteration 4251 : loss : 0.019764, lr_: 0.000052
[13:08:11.095] iteration 4252 : loss : 0.020005, lr_: 0.000052
[13:08:11.302] iteration 4253 : loss : 0.019520, lr_: 0.000052
[13:08:11.511] iteration 4254 : loss : 0.023110, lr_: 0.000052
[13:08:11.720] iteration 4255 : loss : 0.017946, lr_: 0.000052
[13:08:11.928] iteration 4256 : loss : 0.019049, lr_: 0.000052
[13:08:12.136] iteration 4257 : loss : 0.020807, lr_: 0.000052
[13:08:12.343] iteration 4258 : loss : 0.021703, lr_: 0.000052
[13:08:12.551] iteration 4259 : loss : 0.019726, lr_: 0.000052
[13:08:12.761] iteration 4260 : loss : 0.020273, lr_: 0.000052
[13:08:12.999] iteration 4261 : loss : 0.020404, lr_: 0.000052
[13:08:13.208] iteration 4262 : loss : 0.018047, lr_: 0.000052
[13:08:13.416] iteration 4263 : loss : 0.018814, lr_: 0.000052
[13:08:13.632] iteration 4264 : loss : 0.019247, lr_: 0.000052
[13:08:13.847] iteration 4265 : loss : 0.020845, lr_: 0.000052
[13:08:14.056] iteration 4266 : loss : 0.018510, lr_: 0.000052
[13:08:14.267] iteration 4267 : loss : 0.019747, lr_: 0.000052
[13:08:14.475] iteration 4268 : loss : 0.019373, lr_: 0.000052
[13:08:14.684] iteration 4269 : loss : 0.019996, lr_: 0.000052
[13:08:14.892] iteration 4270 : loss : 0.042735, lr_: 0.000052
[13:08:15.102] iteration 4271 : loss : 0.023253, lr_: 0.000052
[13:08:15.310] iteration 4272 : loss : 0.022301, lr_: 0.000052
[13:08:15.518] iteration 4273 : loss : 0.021058, lr_: 0.000052
[13:08:15.726] iteration 4274 : loss : 0.021677, lr_: 0.000052
[13:08:15.933] iteration 4275 : loss : 0.023353, lr_: 0.000052
[13:08:16.140] iteration 4276 : loss : 0.028004, lr_: 0.000052
[13:08:16.351] iteration 4277 : loss : 0.021548, lr_: 0.000052
[13:08:16.558] iteration 4278 : loss : 0.019862, lr_: 0.000052
[13:08:16.765] iteration 4279 : loss : 0.019654, lr_: 0.000052
[13:08:16.972] iteration 4280 : loss : 0.023594, lr_: 0.000052
[13:08:17.212] iteration 4281 : loss : 0.026319, lr_: 0.000052
[13:08:17.419] iteration 4282 : loss : 0.020269, lr_: 0.000052
[13:08:17.629] iteration 4283 : loss : 0.018485, lr_: 0.000052
[13:08:17.838] iteration 4284 : loss : 0.025160, lr_: 0.000052
[13:08:18.045] iteration 4285 : loss : 0.023702, lr_: 0.000052
[13:08:18.253] iteration 4286 : loss : 0.021822, lr_: 0.000052
[13:08:18.461] iteration 4287 : loss : 0.022086, lr_: 0.000052
[13:08:18.669] iteration 4288 : loss : 0.023705, lr_: 0.000052
[13:08:18.876] iteration 4289 : loss : 0.020972, lr_: 0.000052
[13:08:18.967] iteration 4290 : loss : 0.028684, lr_: 0.000052
[13:08:19.014] 
Validation ===>
[13:08:24.843] avg_dsc: 0.826096
[13:08:25.713] iteration 4291 : loss : 0.024187, lr_: 0.000052
[13:08:25.922] iteration 4292 : loss : 0.021288, lr_: 0.000052
[13:08:26.130] iteration 4293 : loss : 0.025756, lr_: 0.000052
[13:08:26.337] iteration 4294 : loss : 0.025188, lr_: 0.000052
[13:08:26.544] iteration 4295 : loss : 0.027201, lr_: 0.000052
[13:08:26.753] iteration 4296 : loss : 0.026805, lr_: 0.000052
[13:08:26.962] iteration 4297 : loss : 0.022395, lr_: 0.000052
[13:08:27.170] iteration 4298 : loss : 0.024817, lr_: 0.000052
[13:08:27.379] iteration 4299 : loss : 0.021112, lr_: 0.000052
[13:08:27.587] iteration 4300 : loss : 0.023398, lr_: 0.000052
[13:08:27.827] iteration 4301 : loss : 0.024637, lr_: 0.000052
[13:08:28.035] iteration 4302 : loss : 0.025600, lr_: 0.000052
[13:08:28.243] iteration 4303 : loss : 0.035295, lr_: 0.000052
[13:08:28.453] iteration 4304 : loss : 0.021639, lr_: 0.000052
[13:08:28.660] iteration 4305 : loss : 0.025258, lr_: 0.000051
[13:08:28.869] iteration 4306 : loss : 0.021002, lr_: 0.000051
[13:08:29.078] iteration 4307 : loss : 0.024043, lr_: 0.000051
[13:08:29.287] iteration 4308 : loss : 0.020819, lr_: 0.000051
[13:08:29.494] iteration 4309 : loss : 0.023009, lr_: 0.000051
[13:08:29.702] iteration 4310 : loss : 0.023287, lr_: 0.000051
[13:08:29.910] iteration 4311 : loss : 0.021955, lr_: 0.000051
[13:08:30.119] iteration 4312 : loss : 0.023586, lr_: 0.000051
[13:08:30.327] iteration 4313 : loss : 0.022051, lr_: 0.000051
[13:08:30.536] iteration 4314 : loss : 0.025846, lr_: 0.000051
[13:08:30.746] iteration 4315 : loss : 0.021126, lr_: 0.000051
[13:08:30.957] iteration 4316 : loss : 0.019251, lr_: 0.000051
[13:08:31.166] iteration 4317 : loss : 0.021480, lr_: 0.000051
[13:08:31.375] iteration 4318 : loss : 0.023403, lr_: 0.000051
[13:08:31.586] iteration 4319 : loss : 0.021198, lr_: 0.000051
[13:08:31.794] iteration 4320 : loss : 0.020449, lr_: 0.000051
[13:08:32.035] iteration 4321 : loss : 0.020883, lr_: 0.000051
[13:08:32.243] iteration 4322 : loss : 0.023195, lr_: 0.000051
[13:08:32.452] iteration 4323 : loss : 0.021670, lr_: 0.000051
[13:08:32.660] iteration 4324 : loss : 0.021841, lr_: 0.000051
[13:08:32.868] iteration 4325 : loss : 0.025803, lr_: 0.000051
[13:08:33.076] iteration 4326 : loss : 0.021732, lr_: 0.000051
[13:08:33.283] iteration 4327 : loss : 0.024141, lr_: 0.000051
[13:08:33.491] iteration 4328 : loss : 0.022822, lr_: 0.000051
[13:08:33.699] iteration 4329 : loss : 0.018683, lr_: 0.000051
[13:08:33.907] iteration 4330 : loss : 0.021743, lr_: 0.000051
[13:08:34.115] iteration 4331 : loss : 0.022269, lr_: 0.000051
[13:08:34.323] iteration 4332 : loss : 0.020451, lr_: 0.000051
[13:08:34.530] iteration 4333 : loss : 0.021004, lr_: 0.000051
[13:08:34.737] iteration 4334 : loss : 0.021383, lr_: 0.000051
[13:08:34.944] iteration 4335 : loss : 0.020694, lr_: 0.000051
[13:08:35.154] iteration 4336 : loss : 0.021289, lr_: 0.000051
[13:08:35.363] iteration 4337 : loss : 0.021610, lr_: 0.000051
[13:08:35.570] iteration 4338 : loss : 0.020839, lr_: 0.000051
[13:08:35.781] iteration 4339 : loss : 0.021081, lr_: 0.000051
[13:08:35.988] iteration 4340 : loss : 0.022865, lr_: 0.000051
[13:08:36.234] iteration 4341 : loss : 0.022806, lr_: 0.000051
[13:08:36.442] iteration 4342 : loss : 0.020984, lr_: 0.000051
[13:08:36.650] iteration 4343 : loss : 0.021720, lr_: 0.000051
[13:08:36.858] iteration 4344 : loss : 0.022853, lr_: 0.000051
[13:08:36.950] iteration 4345 : loss : 0.020375, lr_: 0.000051
[13:08:37.007] 
Validation ===>
[13:08:42.681] avg_dsc: 0.839978
[13:08:43.546] iteration 4346 : loss : 0.021098, lr_: 0.000051
[13:08:43.767] iteration 4347 : loss : 0.022870, lr_: 0.000051
[13:08:43.976] iteration 4348 : loss : 0.021379, lr_: 0.000051
[13:08:44.184] iteration 4349 : loss : 0.017695, lr_: 0.000051
[13:08:44.391] iteration 4350 : loss : 0.019865, lr_: 0.000051
[13:08:44.601] iteration 4351 : loss : 0.020948, lr_: 0.000051
[13:08:44.811] iteration 4352 : loss : 0.019693, lr_: 0.000051
[13:08:45.019] iteration 4353 : loss : 0.018145, lr_: 0.000051
[13:08:45.227] iteration 4354 : loss : 0.020165, lr_: 0.000051
[13:08:45.435] iteration 4355 : loss : 0.018819, lr_: 0.000051
[13:08:45.645] iteration 4356 : loss : 0.018400, lr_: 0.000051
[13:08:45.855] iteration 4357 : loss : 0.019613, lr_: 0.000051
[13:08:46.063] iteration 4358 : loss : 0.019600, lr_: 0.000051
[13:08:46.272] iteration 4359 : loss : 0.020004, lr_: 0.000051
[13:08:46.481] iteration 4360 : loss : 0.019190, lr_: 0.000051
[13:08:46.733] iteration 4361 : loss : 0.020977, lr_: 0.000051
[13:08:46.942] iteration 4362 : loss : 0.018138, lr_: 0.000051
[13:08:47.150] iteration 4363 : loss : 0.020399, lr_: 0.000051
[13:08:47.358] iteration 4364 : loss : 0.017959, lr_: 0.000051
[13:08:47.565] iteration 4365 : loss : 0.020187, lr_: 0.000051
[13:08:47.776] iteration 4366 : loss : 0.021422, lr_: 0.000051
[13:08:47.983] iteration 4367 : loss : 0.020566, lr_: 0.000051
[13:08:48.191] iteration 4368 : loss : 0.020217, lr_: 0.000051
[13:08:48.399] iteration 4369 : loss : 0.020195, lr_: 0.000051
[13:08:48.612] iteration 4370 : loss : 0.022190, lr_: 0.000051
[13:08:48.821] iteration 4371 : loss : 0.018184, lr_: 0.000051
[13:08:49.030] iteration 4372 : loss : 0.020412, lr_: 0.000051
[13:08:49.238] iteration 4373 : loss : 0.018902, lr_: 0.000051
[13:08:49.445] iteration 4374 : loss : 0.026536, lr_: 0.000051
[13:08:49.653] iteration 4375 : loss : 0.018258, lr_: 0.000051
[13:08:49.861] iteration 4376 : loss : 0.022122, lr_: 0.000051
[13:08:50.072] iteration 4377 : loss : 0.018707, lr_: 0.000051
[13:08:50.280] iteration 4378 : loss : 0.018520, lr_: 0.000051
[13:08:50.488] iteration 4379 : loss : 0.027553, lr_: 0.000051
[13:08:50.696] iteration 4380 : loss : 0.025948, lr_: 0.000051
[13:08:50.935] iteration 4381 : loss : 0.021865, lr_: 0.000051
[13:08:51.145] iteration 4382 : loss : 0.031357, lr_: 0.000051
[13:08:51.354] iteration 4383 : loss : 0.021925, lr_: 0.000051
[13:08:51.562] iteration 4384 : loss : 0.024138, lr_: 0.000051
[13:08:51.770] iteration 4385 : loss : 0.020017, lr_: 0.000051
[13:08:51.977] iteration 4386 : loss : 0.022759, lr_: 0.000051
[13:08:52.185] iteration 4387 : loss : 0.026365, lr_: 0.000051
[13:08:52.393] iteration 4388 : loss : 0.028051, lr_: 0.000051
[13:08:52.600] iteration 4389 : loss : 0.020530, lr_: 0.000051
[13:08:52.807] iteration 4390 : loss : 0.021247, lr_: 0.000050
[13:08:53.014] iteration 4391 : loss : 0.027995, lr_: 0.000050
[13:08:53.221] iteration 4392 : loss : 0.020989, lr_: 0.000050
[13:08:53.428] iteration 4393 : loss : 0.023708, lr_: 0.000050
[13:08:53.635] iteration 4394 : loss : 0.024364, lr_: 0.000050
[13:08:53.842] iteration 4395 : loss : 0.024300, lr_: 0.000050
[13:08:54.050] iteration 4396 : loss : 0.024772, lr_: 0.000050
[13:08:54.258] iteration 4397 : loss : 0.020847, lr_: 0.000050
[13:08:54.466] iteration 4398 : loss : 0.023534, lr_: 0.000050
[13:08:54.674] iteration 4399 : loss : 0.023184, lr_: 0.000050
[13:08:54.767] iteration 4400 : loss : 0.021127, lr_: 0.000050
[13:08:54.844] 
Validation ===>
[13:09:00.597] avg_dsc: 0.845949
[13:09:00.846] save model to ./model_out_acdc/epoch=79_lr=0.0001_avg_dcs=0.8459_avg_hd=1.6612.pth
[13:09:00.846] 40 test iterations per epoch
[13:09:01.445] idx 0 case case_002_volume_ED.npz mean_dice 0.919000 mean_hd95 1.138071
[13:09:02.054] idx 1 case case_002_volume_ES.npz mean_dice 0.852719 mean_hd95 1.666667
[13:09:02.651] idx 2 case case_003_volume_ED.npz mean_dice 0.930217 mean_hd95 1.000000
[13:09:03.276] idx 3 case case_003_volume_ES.npz mean_dice 0.929328 mean_hd95 1.000000
[13:09:03.908] idx 4 case case_008_volume_ED.npz mean_dice 0.934446 mean_hd95 1.000000
[13:09:04.504] idx 5 case case_008_volume_ES.npz mean_dice 0.915515 mean_hd95 1.000000
[13:09:05.097] idx 6 case case_009_volume_ED.npz mean_dice 0.897358 mean_hd95 7.538509
[13:09:05.691] idx 7 case case_009_volume_ES.npz mean_dice 0.868529 mean_hd95 9.016644
[13:09:06.304] idx 8 case case_012_volume_ED.npz mean_dice 0.866549 mean_hd95 1.412023
[13:09:06.869] idx 9 case case_012_volume_ES.npz mean_dice 0.805226 mean_hd95 1.609476
[13:09:07.485] idx 10 case case_014_volume_ED.npz mean_dice 0.906859 mean_hd95 1.000000
[13:09:08.072] idx 11 case case_014_volume_ES.npz mean_dice 0.929389 mean_hd95 1.000000
[13:09:08.609] idx 12 case case_017_volume_ED.npz mean_dice 0.906081 mean_hd95 1.000000
[13:09:09.129] idx 13 case case_017_volume_ES.npz mean_dice 0.926493 mean_hd95 1.000000
[13:09:09.616] idx 14 case case_024_volume_ED.npz mean_dice 0.936066 mean_hd95 1.000000
[13:09:10.072] idx 15 case case_024_volume_ES.npz mean_dice 0.914871 mean_hd95 1.000000
[13:09:10.595] idx 16 case case_042_volume_ED.npz mean_dice 0.912079 mean_hd95 1.000000
[13:09:11.111] idx 17 case case_042_volume_ES.npz mean_dice 0.881483 mean_hd95 1.000000
[13:09:11.593] idx 18 case case_048_volume_ED.npz mean_dice 0.900408 mean_hd95 1.138071
[13:09:12.082] idx 19 case case_048_volume_ES.npz mean_dice 0.838349 mean_hd95 1.720759
[13:09:12.488] idx 20 case case_049_volume_ED.npz mean_dice 0.856653 mean_hd95 2.621111
[13:09:12.883] idx 21 case case_049_volume_ES.npz mean_dice 0.844231 mean_hd95 1.138071
[13:09:13.301] idx 22 case case_053_volume_ED.npz mean_dice 0.940295 mean_hd95 1.000000
[13:09:13.728] idx 23 case case_053_volume_ES.npz mean_dice 0.905802 mean_hd95 1.000000
